KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
523503132,14,4,0,1,3,10,0,0,4,2,0,0,3,1,0,0,0,0,0,566,167,0,18,149,399,0,0,89,18,0,0,283,9,0,0,0,0,0,454,112
523503134,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0
523503143,13,1,0,0,1,12,0,0,1,1,0,1,4,1,0,0,0,0,4,513,93,0,0,93,420,0,0,37,39,0,95,194,4,0,0,0,0,51,421,92
523503144,32,13,0,8,5,19,0,0,2,3,0,4,2,1,3,0,0,0,4,333,142,0,47,95,191,0,0,6,7,0,42,14,51,53,0,0,0,18,222,111
523503151,80,24,0,17,7,56,0,1,7,11,0,3,3,14,3,3,3,0,8,2616,1898,0,137,1761,718,0,4,91,89,0,14,81,99,22,7,33,0,278,2094,501
523503152,63,23,0,15,8,40,0,2,4,8,0,0,11,4,1,0,2,0,8,3378,1339,0,160,1179,2039,0,3,159,188,0,0,1459,22,15,0,66,0,127,2521,857
523503153,49,12,0,10,2,37,0,1,1,13,0,2,0,6,4,0,5,1,4,409,222,0,209,13,187,0,2,1,98,0,2,0,19,6,0,35,5,19,295,114
523503154,130,23,0,17,6,107,0,0,4,30,1,16,2,20,11,4,13,1,5,879,222,0,188,34,657,0,0,45,141,7,36,9,75,58,19,98,130,39,521,358
523503161,46,24,0,16,8,22,0,1,1,9,0,0,1,3,2,2,0,0,3,213,160,0,125,35,53,0,3,2,18,0,0,2,3,4,2,0,0,19,169,44
523503162,90,43,1,1,41,47,0,0,15,25,1,1,0,0,0,0,2,0,3,997,187,3,12,172,810,0,0,364,374,2,1,0,0,0,0,54,0,15,694,303
523503163,219,36,0,25,11,183,0,3,10,44,3,14,2,31,20,8,32,1,15,1408,285,0,237,48,1123,0,3,191,186,15,41,5,145,59,31,384,5,58,793,613
523503164,133,43,0,33,10,90,0,1,6,33,0,10,3,14,10,4,7,0,2,575,183,0,154,29,392,0,1,79,122,0,18,6,28,21,5,108,0,4,303,272
523503171,216,100,0,11,89,116,0,0,12,64,1,3,1,11,4,1,8,1,10,1481,576,0,65,511,905,0,0,228,432,2,7,8,26,14,26,51,6,105,1014,465
523503172,338,77,0,8,69,261,0,1,2,124,2,14,4,41,27,7,24,1,14,1857,299,0,31,268,1558,0,1,8,525,36,43,8,191,115,14,184,5,428,1002,849
523503173,270,30,0,14,16,240,0,1,11,49,2,25,4,91,16,8,23,1,9,2065,401,0,191,210,1664,0,8,208,414,3,78,8,531,75,26,170,7,136,1163,885
523503174,163,25,0,5,20,138,0,7,26,63,3,17,2,5,1,1,5,0,8,2571,155,0,35,120,2416,0,297,566,1172,17,60,4,31,5,2,77,0,185,1710,853
523503181,345,48,0,10,38,297,0,0,6,97,3,20,10,118,8,1,20,2,12,3526,243,0,55,188,3283,0,0,60,691,44,52,64,449,27,14,504,11,1367,1166,2354
523503182,188,21,0,10,11,167,0,2,3,104,0,17,8,10,5,1,12,0,5,2624,149,0,50,99,2475,0,129,45,1695,0,83,26,41,16,1,369,0,70,1666,948
523503183,268,45,0,7,38,223,0,4,11,139,3,20,2,12,6,1,8,2,15,3430,328,0,106,222,3102,0,105,269,2241,41,134,72,69,16,10,38,8,99,2531,895
523503184,212,27,0,12,15,185,0,9,5,74,1,25,11,30,6,4,6,1,13,3119,339,0,248,91,2780,0,76,74,1156,2,118,24,160,23,29,677,355,86,1398,1198
523503191,470,41,0,21,20,429,0,15,3,200,4,41,39,53,19,9,13,2,31,7280,619,0,241,378,6661,0,375,356,3321,221,151,836,242,146,124,95,15,779,4754,2369
523503192,1672,78,0,42,36,1594,0,84,13,603,67,121,171,164,165,44,55,2,105,22085,1018,0,407,611,21067,0,1937,128,7572,1618,802,1299,1309,815,445,347,14,4781,12050,9670
523503193,660,78,0,49,29,582,0,26,19,264,12,42,62,63,14,6,20,1,53,14126,2014,0,1614,400,12112,0,1939,365,6470,388,135,779,512,61,23,194,2,1244,9920,4101
523503194,1554,121,0,76,45,1433,0,103,53,502,41,138,229,122,46,23,40,1,135,24556,1745,0,1155,590,22811,0,1490,1200,8036,791,2315,3488,705,388,145,937,9,3307,14835,9540
523503203,10,6,0,1,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,201,175,0,57,118,26,0,0,0,26,0,0,0,0,0,0,0,0,0,170,31
523503211,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
523503213,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
523503214,10,1,0,0,1,9,0,0,7,1,0,0,0,0,0,0,0,0,1,215,5,0,0,5,210,0,0,200,1,0,0,0,0,0,0,0,0,9,190,25
523503224,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,4,3
523503233,20,1,0,0,1,19,0,0,0,17,0,0,0,0,0,0,0,0,2,109,36,0,0,36,73,0,0,0,64,0,0,0,0,0,0,0,0,9,93,16
523503242,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,17,0,18,0,35
523503244,12,6,0,2,4,6,0,0,2,2,0,1,0,0,0,0,0,0,1,430,341,0,16,325,89,0,0,35,11,0,18,0,0,0,0,0,0,25,408,22
523503251,35,3,0,1,2,32,0,0,0,10,0,0,1,5,6,2,6,0,2,261,19,0,6,13,242,0,0,0,119,0,0,2,22,13,1,62,0,23,119,142
523503252,69,16,1,8,7,53,0,0,1,16,0,1,1,12,8,1,10,0,3,466,154,20,69,65,312,0,0,1,48,0,1,6,40,54,4,150,0,8,217,249
523503254,25,5,0,4,1,20,0,0,0,2,0,8,0,3,0,0,3,0,4,114,22,0,10,12,92,0,0,0,4,0,13,0,5,0,0,27,0,43,43,71
523503261,187,25,0,13,12,162,0,0,3,57,1,17,3,27,19,5,23,0,7,994,218,0,120,98,776,0,0,33,283,17,41,17,80,61,16,172,0,56,569,423
523503262,308,22,0,12,10,286,0,1,8,80,2,29,6,73,33,10,30,1,13,1700,144,0,81,63,1556,0,1,69,404,46,91,22,244,107,126,364,6,76,775,921
523503263,88,14,0,6,8,74,0,0,3,16,0,15,0,8,9,0,12,1,10,658,201,0,163,38,457,0,0,9,193,0,24,0,24,25,0,157,4,21,314,344
523503264,129,14,0,7,7,115,0,1,2,35,1,11,1,21,13,4,20,1,5,863,73,0,26,47,790,0,2,42,318,2,24,31,131,23,8,193,5,11,313,539
523503271,138,28,0,10,18,110,1,4,2,33,1,8,5,17,7,3,16,0,13,2425,496,0,223,273,1929,20,126,13,286,24,16,139,65,52,15,1014,0,159,1347,1078
523503272,178,41,0,13,28,137,0,2,5,69,0,14,5,9,6,2,16,0,9,1657,468,0,121,347,1189,0,137,98,606,0,55,18,34,9,10,198,0,24,1109,534
523503273,94,19,0,8,11,75,0,3,11,27,0,4,1,11,8,1,6,1,2,1308,352,0,33,319,956,0,5,380,394,0,9,5,33,24,2,47,7,50,909,353
523503274,274,47,0,17,30,227,0,2,2,61,2,32,12,35,17,12,33,0,19,2346,471,0,229,242,1875,0,46,41,728,27,136,122,231,62,70,324,0,88,1285,1060
523503281,435,13,0,1,12,422,0,2,10,358,3,6,3,15,7,2,3,1,12,5189,94,0,5,89,5095,0,13,128,3866,20,14,17,931,17,10,20,5,54,3310,1879
523503282,262,26,0,16,10,236,2,10,5,90,7,20,16,32,10,3,9,1,31,5348,1214,0,1160,54,4134,306,408,79,1633,200,93,169,574,21,15,55,6,575,3652,1687
523503283,347,31,0,12,19,316,0,2,2,109,4,33,17,59,23,11,40,1,15,2492,328,0,90,238,2164,0,26,8,915,42,104,74,450,67,43,363,9,63,1259,1204
523503284,225,14,0,8,6,211,1,6,5,74,0,21,22,32,10,3,13,0,24,6355,221,0,172,49,6134,10,1005,82,1047,0,200,157,1640,289,17,1353,0,334,3656,2683
523503291,430,46,0,33,13,384,0,25,14,158,2,38,53,37,14,3,17,1,22,5302,1270,0,1164,106,4032,0,279,174,2061,4,94,403,158,32,16,160,6,645,3749,1539
523503292,1505,118,0,77,41,1386,2,139,45,446,33,117,212,135,47,23,43,1,143,22346,3116,0,2249,867,19194,59,3276,444,5146,466,1099,1565,846,298,293,585,2,5115,14496,7763
523503293,456,46,0,22,24,410,0,53,11,127,9,34,66,35,8,7,5,0,55,12488,1585,0,1206,379,10903,0,3044,194,2921,228,198,517,192,64,266,67,0,3212,8528,3925
523503294,1474,107,0,65,42,1367,0,134,49,419,77,86,222,166,39,14,37,2,122,32260,3390,0,2612,778,28870,0,3921,903,7657,3047,2296,2250,1201,268,127,661,23,6516,20147,12009
523503301,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1
523503302,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
523503303,6,0,0,0,0,6,0,0,1,1,0,1,0,1,0,2,0,0,0,282,0,0,0,0,282,0,0,207,3,0,15,0,7,0,50,0,0,0,205,77
523503304,8,5,0,0,5,3,0,0,0,1,0,0,0,0,2,0,0,0,0,563,458,0,0,458,105,0,0,0,7,0,0,0,0,98,0,0,0,0,432,131
523503311,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,73,0,0,73,0,0,0,0,0,0,0,0,0,0,55,18
523503312,21,1,0,0,1,20,0,0,17,1,0,0,0,1,0,0,0,0,1,626,78,0,0,78,548,0,0,520,0,0,0,0,6,0,0,0,0,22,470,130
523503313,10,3,0,1,2,7,0,0,1,1,0,0,0,1,1,0,0,0,3,314,152,0,28,124,162,0,0,28,29,0,0,0,13,18,0,0,0,74,252,62
523503321,6,2,0,1,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,80,36,0,4,32,44,0,0,39,0,0,5,0,0,0,0,0,0,0,73,7
523503322,27,18,0,1,17,9,0,0,2,3,0,2,1,0,0,0,0,0,1,226,185,0,14,171,41,0,0,15,18,0,4,3,0,0,0,0,0,1,194,32
523503323,44,29,0,7,22,15,0,0,1,4,0,2,1,2,0,0,0,1,4,819,575,0,179,396,244,0,0,29,20,0,19,4,34,0,0,0,3,135,721,98
523503324,14,4,0,0,4,10,0,0,4,2,0,0,0,0,0,0,0,0,4,474,32,0,0,32,442,0,0,312,96,0,0,0,0,0,0,0,0,34,409,65
523503331,44,21,0,3,18,23,0,0,6,4,0,4,0,3,0,0,0,0,6,847,288,0,55,233,559,0,0,285,41,0,29,0,161,0,0,0,0,43,618,229
523503332,23,15,0,2,13,8,0,0,1,4,0,0,0,0,0,0,0,0,3,193,96,0,15,81,97,0,0,48,43,0,0,0,0,0,0,0,0,6,160,30
523503333,66,25,0,5,20,41,0,0,10,12,0,6,1,1,0,0,0,0,11,1216,523,0,124,399,693,0,0,239,273,0,58,9,5,0,0,0,0,109,992,224
523503334,68,21,0,2,19,47,0,0,23,9,0,5,0,1,0,0,0,0,9,1130,503,0,18,485,627,0,0,446,89,0,22,0,5,0,0,0,0,65,924,202
523503341,4,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,116,0,0,0,0,116,0,0,99,17,0,0,0,0,0,0,0,0,0,64,52
523503342,19,13,0,2,11,6,0,0,3,1,0,0,0,1,0,0,0,0,1,569,525,0,82,443,44,0,0,32,6,0,0,0,1,0,0,0,0,5,519,50
523503343,29,11,0,2,9,18,0,1,8,2,0,6,0,0,0,0,0,0,1,557,110,0,36,74,447,0,7,370,19,0,45,0,0,0,0,0,0,6,489,68
523503344,17,4,0,1,3,13,0,0,8,3,0,1,0,0,0,0,0,0,1,419,181,0,4,177,238,0,0,132,69,0,3,0,0,0,0,0,0,34,354,65
523503351,26,7,0,2,5,19,0,0,1,3,0,2,1,2,2,0,5,0,3,266,46,0,4,42,220,0,0,2,6,0,3,3,3,5,0,193,0,5,114,150
523503353,95,33,0,8,25,62,0,0,4,23,0,3,1,3,8,2,8,1,9,833,357,0,88,269,476,0,0,94,162,0,12,4,12,18,2,127,7,38,553,280
523503354,67,34,0,4,30,33,0,0,9,12,0,3,1,2,0,0,0,0,6,1973,1540,0,42,1498,433,0,0,174,125,0,12,16,90,0,0,0,0,16,1220,753
523503361,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,5,3
523503362,16,4,0,3,1,12,0,1,1,4,0,1,0,1,1,2,1,0,0,215,66,0,60,6,149,0,109,1,12,0,18,0,1,1,2,5,0,0,79,136
523503363,11,7,0,0,7,4,0,0,1,1,1,0,0,1,0,0,0,0,0,137,122,0,0,122,15,0,0,1,7,4,0,0,3,0,0,0,0,0,95,42
523503371,72,21,0,2,19,51,1,0,3,26,0,4,1,6,3,1,0,0,6,916,210,0,35,175,706,8,0,18,467,0,17,3,62,82,1,0,0,48,548,368
523503372,422,44,0,20,24,378,0,6,3,105,13,36,22,85,39,12,38,1,18,2800,282,0,93,189,2518,0,26,26,686,272,129,137,340,151,38,536,7,170,1455,1325
523503373,27,13,0,4,9,14,0,0,0,7,0,2,2,2,0,0,0,0,1,324,226,0,84,142,98,0,0,0,83,0,4,5,5,0,0,0,0,1,260,64
523503374,245,47,0,16,31,198,0,4,2,61,1,23,14,25,16,2,27,1,22,2191,359,0,193,166,1832,0,49,9,539,26,44,62,155,68,12,387,5,476,1382,809
523503381,455,44,0,14,30,411,0,5,6,156,2,28,15,97,46,2,31,2,21,6094,390,0,113,277,5704,0,785,783,1987,46,247,95,618,291,3,417,36,396,3633,2457
523503382,427,52,0,26,26,375,0,23,2,101,4,42,35,93,15,9,25,1,25,6357,615,0,441,174,5742,0,730,7,1306,29,151,171,583,41,48,2258,7,411,3422,2900
523503383,180,40,0,10,30,140,0,5,5,43,1,18,10,15,11,8,22,0,2,1966,359,0,118,241,1607,0,125,48,471,24,60,102,75,22,26,276,0,378,1123,839
523503384,759,62,0,21,41,697,0,28,7,170,7,62,50,239,48,8,47,1,30,6411,478,0,216,262,5933,0,388,232,1486,78,375,256,1436,181,27,306,8,1160,3888,2500
523503391,516,34,0,12,22,482,2,62,15,141,12,23,36,88,21,5,28,2,47,20124,2379,0,2027,352,17745,3256,5329,206,4313,406,557,427,678,578,135,373,15,1472,14530,5466
523503392,1081,59,0,39,20,1022,2,139,22,323,68,58,118,102,35,9,28,2,116,40990,2562,0,1517,1045,38428,7,8359,425,10326,4519,1440,3168,2716,1241,187,234,22,5784,27513,13396
523503393,916,40,1,26,13,876,1,86,34,235,29,61,100,99,47,25,42,0,117,26384,3655,2,3335,318,22729,45,3093,1002,4284,899,694,2240,2254,1350,730,894,0,5244,16414,9667
523503394,3645,92,0,57,35,3553,1,180,48,700,85,202,244,1384,247,81,126,3,252,66775,3720,0,2315,1405,63055,3,6396,1224,9038,1858,2616,3048,12329,2850,1220,1535,30,20908,33518,32137
523503401,13,1,0,0,1,12,0,0,0,6,0,0,0,1,1,1,2,0,1,355,178,0,0,178,177,0,0,0,102,0,0,0,31,3,23,11,0,7,286,69
523503402,20,8,0,2,6,12,1,0,2,3,0,1,1,2,0,0,0,0,2,1315,712,0,42,670,603,19,0,328,17,0,14,30,179,0,0,0,0,16,1068,236
523503403,19,9,0,4,5,10,0,0,0,1,0,0,1,1,2,1,2,0,2,273,109,0,26,83,164,0,0,0,95,0,0,4,2,6,17,28,0,12,151,122
523503404,44,26,0,10,16,18,0,0,5,6,0,3,0,0,0,0,0,0,4,846,586,0,188,398,260,0,0,138,80,0,16,0,0,0,0,0,0,26,705,141
523503411,3,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,65,63,0,0,63,2,0,0,0,2,0,0,0,0,0,0,0,0,0,59,6
523503412,25,8,0,1,7,17,0,0,9,5,0,0,0,0,0,0,0,0,3,369,195,0,48,147,174,0,0,109,19,0,0,0,0,0,0,0,0,46,317,52
523503413,45,24,0,5,19,21,0,0,12,3,0,0,1,0,0,0,0,0,5,2781,932,0,32,900,1849,0,0,1476,33,0,0,14,0,0,0,0,0,326,2113,668
523503414,9,3,0,0,3,6,0,0,0,2,0,1,0,1,0,0,1,0,1,886,331,0,0,331,555,0,0,0,22,0,143,0,5,0,0,377,0,8,825,61
523503421,10,6,0,1,5,4,0,0,0,1,0,0,1,0,0,0,0,0,2,240,151,0,8,143,89,0,0,0,70,0,0,14,0,0,0,0,0,5,215,25
523503422,13,1,0,0,1,12,0,0,3,3,0,1,1,0,0,0,0,0,4,378,80,0,0,80,298,0,0,133,14,0,1,93,0,0,0,0,0,57,354,24
523503423,20,14,0,9,5,6,0,0,2,2,0,0,0,1,0,0,0,0,1,1033,911,0,80,831,122,0,0,90,12,0,0,0,15,0,0,0,0,5,897,136
523503424,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,313,307,0,0,307,6,0,0,0,0,0,0,0,0,0,0,0,0,6,300,13
523503431,14,4,0,1,3,10,0,0,3,5,0,0,0,0,0,0,0,0,2,145,32,0,2,30,113,0,0,64,18,0,0,0,0,0,0,0,0,31,130,15
523503432,16,8,0,0,8,8,0,0,5,1,0,1,0,0,1,0,0,0,0,255,74,0,0,74,181,0,0,166,3,0,11,0,0,1,0,0,0,0,214,41
523503433,38,19,0,3,16,19,0,1,12,1,0,0,1,1,0,0,0,0,3,930,469,0,42,427,461,0,36,375,6,0,0,5,1,0,0,0,0,38,789,141
523503434,68,40,0,14,26,28,0,0,5,12,0,1,2,2,0,1,1,0,4,1219,637,0,126,511,582,0,0,150,135,0,52,79,5,0,88,28,0,45,976,243
523503441,36,10,0,6,4,26,0,0,2,4,0,4,1,2,2,0,7,1,3,449,230,0,33,197,219,0,0,6,9,0,10,1,26,2,0,143,4,18,315,134
523503442,14,6,0,3,3,8,1,0,1,2,0,1,0,1,0,0,0,0,2,134,40,0,20,20,94,4,0,1,69,0,6,0,1,0,0,0,0,13,77,49
523503443,39,15,0,9,6,24,0,0,3,6,0,1,0,2,3,2,2,0,5,254,93,0,42,51,161,0,0,35,58,0,6,0,2,4,8,5,0,43,184,70
523503444,71,13,0,10,3,58,0,1,4,14,1,4,1,9,11,0,8,1,4,467,113,0,108,5,354,0,1,50,70,5,11,1,22,119,0,54,6,15,310,157
523503451,120,48,0,10,38,72,0,0,5,18,1,4,1,13,3,1,14,0,12,1516,476,0,117,359,1040,0,0,108,132,19,22,1,67,44,2,540,0,105,881,635
523503452,145,77,0,10,67,68,0,0,6,19,0,3,2,12,2,2,17,0,5,1323,741,0,66,675,582,0,0,57,159,0,20,32,31,2,13,253,0,15,868,453
523503453,131,28,0,16,12,103,0,0,6,25,2,9,3,18,9,3,18,0,10,992,159,0,92,67,833,0,0,26,293,19,24,15,107,20,49,260,0,20,481,511
523503454,183,48,0,19,29,135,0,1,6,44,0,10,3,24,15,7,19,1,5,1380,346,0,135,211,1034,0,2,111,423,0,25,10,183,30,38,177,4,31,750,627
523503461,173,58,0,16,42,115,0,0,3,37,2,11,5,20,9,1,20,1,6,1437,592,0,89,503,845,0,0,145,205,27,20,18,67,14,5,321,5,18,864,573
523503462,39,8,0,6,2,31,0,0,0,8,0,9,1,3,3,1,2,0,4,148,63,0,57,6,85,0,0,0,21,0,13,2,11,9,2,17,0,10,97,51
523503463,90,42,0,8,34,48,0,1,5,13,0,5,1,6,5,0,4,0,8,1286,815,0,109,706,471,0,38,94,199,0,6,12,13,9,0,23,0,77,1001,281
523503464,201,42,0,14,28,159,0,0,2,50,0,15,6,32,20,3,21,0,10,1606,484,0,115,369,1122,0,0,2,337,0,31,30,106,59,19,258,0,280,955,651
523503472,40,18,0,4,14,22,0,0,2,7,0,6,1,1,1,0,0,0,4,492,325,0,42,283,167,0,0,12,60,0,11,2,5,2,0,0,0,75,361,131
523503473,83,27,0,11,16,56,0,3,2,23,0,8,2,3,4,0,7,0,4,643,283,0,85,198,360,0,29,23,186,0,13,4,19,5,0,70,0,11,328,308
523503481,162,44,0,16,28,118,0,0,8,61,1,9,6,9,8,0,6,0,10,1975,521,0,149,372,1454,0,0,348,849,3,24,25,18,35,0,61,0,91,1505,460
523503482,328,49,0,20,29,279,0,11,4,95,1,27,16,48,17,8,27,1,24,4951,459,0,229,230,4492,0,543,73,1356,40,206,99,270,84,127,284,7,1403,3573,1373
523503483,17,8,0,1,7,9,0,0,0,6,0,0,0,1,0,1,0,0,1,260,156,0,4,152,104,0,0,0,63,0,0,0,13,0,3,0,0,25,185,75
523503484,201,62,0,19,43,139,0,1,15,55,1,19,4,12,5,1,11,0,15,3089,1273,0,390,883,1816,0,5,279,868,11,69,191,111,39,2,128,0,113,2177,912
523503491,257,32,0,18,14,225,0,17,14,58,3,27,22,38,10,4,7,0,25,5825,861,0,698,163,4964,0,199,899,1891,5,379,103,282,203,68,49,0,886,4160,1659
523503492,1857,16,0,11,5,1841,0,32,10,1025,80,27,38,403,90,20,36,1,79,43797,501,0,233,268,43296,0,1359,518,13907,2725,729,1531,8705,1354,218,469,20,11761,16542,27060
523503493,264,40,0,23,17,223,0,10,12,58,6,23,17,45,13,3,8,3,25,8249,2283,0,1853,430,5960,0,331,1763,1109,324,238,269,773,262,156,83,28,624,5772,2461
523503494,1874,37,0,20,17,1837,1,55,14,652,61,80,132,373,129,82,71,1,186,50830,4144,0,295,3849,46686,6,2023,2975,11016,1313,868,1501,8129,1270,1335,2467,10,13773,27496,23112
523503501,27,5,0,4,1,22,0,1,0,3,0,2,1,3,5,3,2,0,2,233,57,0,37,20,176,0,60,0,23,0,3,1,18,13,9,21,0,28,126,107
523503502,61,19,0,5,14,42,1,0,8,9,0,4,0,9,2,1,2,0,6,703,239,0,30,209,464,11,0,214,68,0,18,0,72,2,1,21,0,57,496,207
523503503,72,10,0,7,3,62,0,1,0,12,0,6,5,20,6,2,7,1,2,502,49,0,24,25,453,0,11,0,137,0,10,11,97,15,2,151,6,13,204,298
523503504,82,6,0,6,0,76,0,1,0,21,0,4,0,18,15,3,8,0,6,435,28,0,28,0,407,0,14,0,163,0,8,0,41,28,20,118,0,15,188,247
523503511,57,17,0,6,11,40,0,0,9,12,0,2,2,6,1,0,0,1,7,583,227,0,54,173,356,0,0,152,118,0,3,3,20,0,0,0,5,55,453,111
523503512,37,15,0,2,13,22,0,1,6,8,0,3,0,0,0,0,0,0,4,716,405,0,10,395,311,0,1,211,50,0,13,0,0,0,0,0,0,36,613,103
523503513,64,17,0,10,7,46,0,0,3,20,0,4,0,7,2,0,4,0,6,776,229,0,101,128,546,0,0,68,215,0,28,0,19,6,0,165,0,45,510,263
523503514,68,11,0,1,10,57,0,2,1,20,0,4,9,12,2,1,3,0,3,906,110,0,2,108,796,0,5,5,414,0,17,97,176,21,15,16,0,30,517,389
523503521,39,17,0,4,13,22,0,0,10,4,0,1,2,0,0,0,0,0,5,1155,596,0,34,562,559,0,0,394,70,0,2,79,0,0,0,0,0,14,943,212
523503522,24,15,0,4,11,9,0,1,1,2,0,0,0,1,0,0,0,0,4,1750,1610,0,157,1453,140,0,47,13,33,0,0,0,7,0,0,0,0,40,1618,132
523503523,58,14,0,2,12,43,0,0,14,15,0,3,1,3,0,0,0,0,7,3047,237,0,21,216,2792,0,0,1258,1020,0,35,15,12,0,0,0,0,452,1880,1167
523503524,32,15,0,7,8,17,0,0,2,8,1,1,0,1,1,0,0,0,3,541,474,0,30,444,67,0,0,12,25,2,4,0,5,2,0,0,0,17,411,130
523503531,51,18,0,8,10,32,0,0,2,10,0,2,1,8,4,0,3,0,2,624,277,0,43,234,279,0,0,7,65,0,9,1,38,10,0,17,0,132,376,248
523503532,42,18,0,5,13,24,1,0,0,9,0,0,0,4,2,0,2,1,5,348,138,0,41,97,210,17,0,0,43,0,0,0,5,10,0,122,4,9,185,163
523503533,122,29,0,19,10,93,0,0,2,31,3,12,9,10,9,2,7,0,8,1790,239,0,127,112,1551,0,0,16,182,373,41,283,20,13,20,215,0,388,1126,664
523503534,59,22,0,11,11,37,0,0,5,14,0,3,0,4,3,0,2,1,5,970,265,0,107,158,705,0,0,407,92,0,6,0,31,12,0,38,6,113,767,203
523503541,49,35,0,6,29,14,0,0,4,7,0,0,1,1,0,0,1,0,0,781,599,0,63,536,182,0,0,47,88,0,0,1,10,0,0,36,0,0,647,134
523503542,107,71,0,7,64,36,0,0,7,19,1,2,1,0,0,0,0,0,6,1242,869,0,72,797,373,0,0,166,144,1,18,8,0,0,0,0,0,36,989,253
523503543,77,19,0,8,11,58,0,0,1,18,1,4,4,9,7,1,9,0,4,666,195,0,29,166,471,0,0,11,162,4,17,12,25,20,28,116,0,76,314,352
523503544,34,13,0,3,10,21,0,1,6,8,0,0,0,2,0,0,1,0,3,877,667,0,42,625,210,0,0,112,52,0,0,0,8,0,0,16,0,22,783,94
523503551,88,34,0,8,26,54,0,0,6,16,0,5,2,9,6,0,7,0,3,733,280,0,38,242,453,0,0,154,176,0,27,5,18,11,0,43,0,19,514,219
523503552,174,29,0,11,18,144,0,0,7,46,2,11,1,35,18,6,15,1,2,1902,235,0,105,130,1662,0,0,53,198,22,24,2,143,159,198,855,7,1,781,1121
523503553,114,42,0,11,31,72,0,0,8,28,1,3,4,5,7,1,9,0,6,1106,529,0,115,414,577,0,0,163,221,2,3,25,12,16,2,70,0,63,779,325
523503554,119,24,0,9,15,95,0,1,3,23,0,6,6,14,13,8,15,1,5,896,272,0,183,89,624,0,1,19,212,0,39,14,39,30,38,215,7,10,477,415
523503561,202,48,0,11,37,154,0,3,4,55,5,11,4,28,11,7,13,0,13,2782,743,0,107,636,2039,0,360,66,838,102,27,25,104,145,43,209,0,120,1725,1057
523503562,121,19,0,10,9,102,0,0,2,26,2,18,4,13,7,1,22,1,6,1744,159,0,38,121,1585,0,0,2,344,19,127,21,234,24,2,618,177,17,843,896
523503563,205,67,0,15,52,138,0,1,3,47,3,15,4,25,11,4,14,1,10,2473,1099,0,174,925,1374,0,3,56,691,79,41,43,101,39,26,245,6,44,1341,1132
523503564,105,39,0,2,37,66,0,1,4,26,0,6,4,9,4,1,5,0,6,1623,947,0,18,929,676,0,1,13,368,0,52,17,20,40,5,73,0,87,1153,470
523503571,298,40,0,20,20,258,0,0,7,86,2,36,4,27,35,4,43,1,13,2102,355,0,204,151,1747,0,0,70,505,21,80,127,126,109,8,430,5,266,1184,915
523503572,142,36,0,13,23,106,0,1,2,21,1,21,3,34,11,2,9,0,1,1060,301,0,78,223,759,0,3,13,119,10,67,80,198,106,2,160,0,1,605,455
523503573,235,31,0,12,19,204,0,0,3,48,2,30,7,49,29,4,25,1,6,1314,309,0,113,196,1005,0,0,5,350,28,78,45,152,85,15,228,7,12,639,664
523503574,333,33,0,18,15,300,0,4,1,80,3,44,10,63,29,8,45,1,12,2108,207,0,117,90,1901,0,14,48,596,22,127,66,306,93,62,460,8,99,1036,1063
523503581,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
