KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
513536731,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
513536741,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
513536743,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
513536761,3,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,9,0,0,9,8,0,0,0,0,0,0,0,8,0,0,0,0,0,5,12
513536762,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
513536763,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,4,6
513536771,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
513536772,7,3,0,2,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,24,14,0,13,1,4,0,0,0,3,0,0,0,0,0,0,1,0,0,21,3
513536781,13,4,0,1,3,8,0,0,0,3,0,0,0,0,1,0,1,2,1,70,16,0,8,8,40,0,0,0,8,0,0,0,0,1,0,19,10,2,37,33
513536784,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
513536803,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
513536812,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
513536823,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
513536853,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
513536864,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
513536873,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
513536882,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513536901,3,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,0,2,0,4,0,0,0,3,0,0,0,0,0,0,0,0,1,3,3
513536923,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4
513536953,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
513536954,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
513536963,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
513536972,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1
513536984,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1
513536992,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
513537051,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
513537101,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
513537103,16,2,0,2,0,14,0,0,1,5,0,0,0,6,2,0,0,0,0,60,13,0,13,0,47,0,0,3,20,0,0,0,22,2,0,0,0,0,36,24
513537114,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
513537201,51,3,0,2,1,48,0,0,0,24,0,0,0,19,2,0,0,2,1,194,5,0,4,1,189,0,0,0,61,0,0,0,104,3,0,0,8,13,85,109
513537202,30,3,0,3,0,27,0,0,0,14,0,0,0,12,1,0,0,0,0,99,11,0,11,0,88,0,0,0,36,0,0,0,51,1,0,0,0,0,43,56
513537204,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,20,0,0,20,4,0,0,0,0,0,0,0,4,0,0,0,0,0,18,6
513537211,5,2,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0,0,1,23,17,0,0,17,6,0,0,0,1,0,0,0,4,0,0,0,0,1,11,12
513537231,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,1,4
513537302,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2
513537494,6,4,0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,11,8,0,2,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6
513537592,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2
513537601,3,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,2,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,2
513537602,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
513537604,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513537613,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1
513537682,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
513537691,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
513537692,3,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,9,2,0,2,0,7,0,0,0,0,0,0,0,6,0,0,0,0,1,4,5
513537793,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
513537854,3,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
513537863,7,4,0,1,3,3,0,0,0,2,0,0,0,1,0,0,0,0,0,19,15,0,4,11,4,0,0,0,3,0,0,0,1,0,0,0,0,0,6,13
513537874,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2
513537881,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
513537901,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
513537961,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,24,0,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,7
513537963,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
513537973,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
513541032,12,4,0,3,1,8,0,0,0,4,0,0,1,0,1,1,0,0,1,30,17,0,15,2,13,0,0,0,7,0,0,1,0,3,1,0,0,1,17,13
513541041,14,1,0,1,0,13,0,0,0,4,0,0,0,5,1,0,2,0,1,84,1,0,1,0,83,0,0,0,14,0,0,0,41,15,0,11,0,2,32,52
513541042,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,57,0,0,0,0,57,0,0,0,0,0,0,0,0,0,53,0,0,4,25,32
513541043,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1
513541051,5,2,0,2,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,28,11,0,11,0,17,0,0,0,3,0,0,0,0,14,0,0,0,0,20,8
513541052,10,2,0,2,0,8,0,1,0,5,0,0,1,0,0,0,1,0,0,21,6,0,6,0,15,0,2,0,9,0,0,2,0,0,0,2,0,0,10,11
513541061,7,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,2,0,2,139,0,0,0,0,139,0,0,0,11,0,0,0,31,0,0,87,0,10,41,98
513541062,11,2,0,2,0,9,0,0,0,4,0,0,0,2,2,0,0,0,1,41,9,0,9,0,32,0,0,0,23,0,0,0,6,2,0,0,0,1,22,19
513541063,12,3,0,1,2,9,0,0,0,2,0,2,0,1,1,1,0,0,2,36,19,0,9,10,17,0,0,0,4,0,4,0,1,1,1,0,0,6,21,15
513541064,54,8,0,6,2,46,0,0,1,15,1,5,1,3,8,0,5,1,6,247,40,0,34,6,207,0,0,4,51,11,14,2,5,11,0,91,4,14,98,149
513541071,6,0,0,0,0,6,0,0,0,2,0,0,0,0,2,0,2,0,0,56,0,0,0,0,56,0,0,0,9,0,0,0,0,2,0,45,0,0,9,47
513541072,4,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,72,65,0,0,65,7,0,0,0,0,0,0,0,0,0,0,7,0,0,52,20
513541073,41,5,0,2,3,36,0,0,0,7,1,4,2,4,6,1,8,0,3,412,230,0,23,207,182,0,0,0,25,12,4,6,59,16,3,49,0,8,277,135
513541083,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
513541084,15,6,0,6,0,9,0,0,0,2,0,0,4,0,0,0,3,0,0,38,21,0,21,0,17,0,0,0,4,0,0,8,0,0,0,5,0,0,22,16
513541092,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
513541093,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,19,0,0,0,0,19,0,0,0,18,0,0,0,0,0,0,0,0,1,9,10
513541094,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,16,0,0,0,0,0,0,0,0,14,0,0,0,2,11,5
513541162,27,2,0,2,0,25,0,0,0,6,0,14,0,2,0,2,0,0,1,65,5,0,5,0,60,0,0,0,12,0,23,0,5,0,2,0,0,18,43,22
513541171,17,3,0,2,1,14,0,0,0,3,0,1,1,2,2,1,0,0,4,77,16,0,8,8,61,0,0,0,27,0,2,1,19,2,1,0,0,9,35,42
513541172,23,4,0,3,1,19,0,0,0,4,0,8,0,0,2,1,1,0,3,63,19,0,11,8,44,0,0,0,18,0,9,0,0,5,1,1,0,10,41,22
513541174,7,0,0,0,0,7,0,0,0,2,0,0,0,2,0,0,2,0,1,90,0,0,0,0,90,0,0,0,11,0,0,0,32,0,0,42,0,5,37,53
513541181,17,8,0,8,0,9,0,0,0,2,0,1,1,0,1,0,3,0,1,66,26,0,26,0,40,0,0,0,7,0,1,2,0,2,0,27,0,1,37,29
513541182,12,2,0,2,0,10,0,0,1,1,0,0,0,0,1,4,2,0,1,31,5,0,5,0,26,0,0,6,1,0,0,0,0,1,7,7,0,4,13,18
513541183,35,4,0,2,2,31,1,0,0,11,1,6,2,1,4,0,3,1,1,177,14,0,7,7,163,9,0,0,89,12,10,3,2,10,0,8,19,1,71,106
513541184,32,1,0,0,1,31,0,0,0,8,1,3,0,5,4,1,8,0,1,256,2,0,0,2,254,0,0,0,63,1,5,0,29,7,8,138,0,3,85,171
513541191,3,1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3
513541192,33,18,0,13,5,15,0,0,0,7,0,2,0,1,0,0,2,0,3,152,60,0,38,22,92,0,0,0,28,0,2,0,16,0,0,38,0,8,80,72
513541193,12,4,0,4,0,8,0,0,2,2,0,0,0,1,0,1,1,0,1,84,15,0,15,0,69,0,0,33,3,0,0,0,1,0,24,3,0,5,47,37
513541194,28,5,0,3,2,23,0,0,1,4,0,3,1,5,3,1,5,0,0,143,32,0,14,18,111,0,0,1,48,0,5,5,7,5,3,37,0,0,66,72
513541281,28,7,0,5,2,20,0,0,0,6,0,5,0,1,2,0,3,1,2,141,48,0,34,14,92,0,0,0,18,0,8,0,1,2,0,52,5,6,61,80
513541282,49,6,0,4,2,43,0,0,0,13,0,3,3,5,6,1,10,0,2,539,82,0,9,73,457,0,0,0,161,0,12,16,47,22,22,171,0,6,200,330
513541283,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,14,0,0,14,2,0,0,0,2,0,0,0,0,0,0,0,0,0,10,6
513541284,43,8,0,3,5,35,0,0,0,10,0,3,7,3,4,0,2,0,6,273,101,0,27,74,172,0,0,0,25,0,3,27,3,9,0,46,0,59,117,156
513541291,27,9,0,6,3,18,0,0,0,6,0,0,0,8,1,0,2,0,1,373,134,0,39,95,239,0,0,0,50,0,0,0,142,1,0,45,0,1,167,206
513541292,44,9,0,5,4,35,0,0,1,13,0,0,3,4,5,2,5,0,2,246,47,0,10,37,199,0,0,14,80,0,0,9,19,6,19,49,0,3,126,120
513541293,21,3,0,0,3,18,0,0,0,7,1,1,0,0,2,0,5,1,1,401,102,0,0,102,299,0,0,0,134,2,3,0,0,3,0,48,107,2,210,191
513541294,73,9,0,5,4,64,0,0,1,17,2,4,5,11,10,2,12,0,0,606,44,0,26,18,562,0,0,8,119,20,7,18,77,47,9,257,0,0,185,417
513541382,20,4,0,4,0,16,0,0,1,6,0,1,0,1,1,0,2,0,4,107,12,0,12,0,95,0,0,3,27,0,1,0,22,2,0,31,0,9,70,37
513541384,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2
513541391,232,6,0,4,2,226,0,0,0,56,5,15,5,35,40,21,38,1,10,1839,16,0,13,3,1823,0,0,0,406,136,41,18,141,133,143,765,5,35,578,1261
513541392,90,10,0,3,7,80,0,0,2,32,1,2,0,15,14,4,7,0,3,803,54,0,9,45,749,0,0,32,302,15,2,0,116,90,11,120,0,61,269,487
513541393,59,10,0,4,6,49,0,0,0,17,1,5,0,7,7,2,5,0,5,213,40,0,20,20,173,0,0,0,42,2,10,0,25,12,2,67,0,13,94,119
513541394,39,9,0,4,5,30,0,0,1,9,1,2,2,3,5,1,5,0,1,305,110,0,15,95,195,0,0,2,51,2,6,5,9,32,1,83,0,4,173,132
513541492,30,3,0,2,1,27,0,0,1,7,0,2,1,1,5,1,6,1,2,139,15,0,4,11,124,0,0,8,14,0,2,1,2,10,23,55,5,4,68,71
513541494,7,5,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,126,124,0,0,124,2,0,0,0,0,0,0,1,0,0,0,0,0,1,76,50
513541592,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
513542001,8,4,0,0,4,4,0,0,0,2,0,0,0,0,0,1,0,0,1,69,49,0,0,49,20,0,0,0,2,0,0,0,0,0,11,0,0,7,42,20
513542002,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,1,3,1,0,0,1,4
513542003,17,5,0,5,0,12,0,0,0,3,0,1,0,2,0,1,3,0,2,353,28,0,28,0,325,0,0,0,61,0,2,0,13,0,1,238,0,10,108,245
513542004,29,2,0,1,1,27,0,2,1,9,0,1,0,5,4,2,2,1,0,210,20,0,5,15,190,0,35,12,47,0,16,0,60,5,3,7,5,0,92,118
513542012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5
513542013,11,2,0,2,0,9,0,0,0,3,0,0,0,0,4,1,1,0,0,44,23,0,23,0,21,0,0,0,6,0,0,0,0,4,1,10,0,0,28,16
513542014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
513542031,5,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,2,0,0,115,3,0,1,2,112,0,0,0,2,0,0,0,0,0,0,110,0,0,41,74
513542032,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
513542033,10,4,0,1,3,6,0,0,0,0,0,1,0,0,2,0,0,0,3,323,314,0,4,310,9,0,0,0,0,0,1,0,0,2,0,0,0,6,97,222
513542052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,4,7
513542094,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,63,0,0,0,0,63,0,0,0,0,0,0,0,63,0,0,0,0,0,15,18
513542101,21,6,0,5,1,15,0,1,0,4,0,0,2,1,2,2,2,0,1,77,15,0,10,5,62,0,2,0,7,0,0,7,2,4,18,21,0,1,34,41
513542102,34,6,0,4,2,28,0,0,0,4,0,1,0,7,7,2,6,0,1,187,39,0,19,20,148,0,0,0,35,0,2,0,30,9,2,70,0,0,85,102
513542103,16,2,0,1,1,14,0,0,1,5,1,1,0,2,1,1,0,1,1,74,7,0,3,4,67,0,0,34,11,1,1,0,10,2,1,0,3,4,46,28
513542104,15,3,0,1,2,12,0,0,1,2,0,1,0,7,1,0,0,0,0,61,10,0,4,6,51,0,0,18,6,0,4,0,10,13,0,0,0,0,37,24
513542111,15,4,0,1,3,11,0,0,0,1,0,3,3,1,1,0,1,0,1,134,21,0,3,18,113,0,0,0,2,0,43,16,1,1,0,41,0,9,49,85
513542113,18,6,0,3,3,12,0,0,1,2,0,1,0,1,4,0,2,0,1,104,44,0,15,29,60,0,0,11,3,0,1,0,2,6,0,19,0,18,67,37
513542114,11,2,0,1,1,9,0,0,1,7,0,0,0,0,0,0,1,0,0,83,8,0,3,5,75,0,0,15,47,0,0,0,0,0,0,13,0,0,42,41
513542122,4,2,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,13,8,0,2,6,5,0,0,0,5,0,0,0,0,0,0,0,0,0,9,4
513542124,13,3,0,3,0,10,0,0,1,3,0,0,0,0,0,0,6,0,0,185,45,0,45,0,140,0,0,2,13,0,0,0,0,0,0,125,0,0,79,106
513542131,7,3,0,0,3,4,0,0,0,2,0,0,0,1,0,0,0,1,0,33,13,0,0,13,20,0,0,0,8,0,0,0,9,0,0,0,3,0,18,15
513542192,7,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,4,0,2,139,0,0,0,0,139,0,0,0,0,0,0,0,18,0,0,112,0,9,71,68
513542201,19,7,0,5,2,11,0,0,0,5,0,1,0,1,1,0,2,0,1,97,41,0,24,17,55,0,0,0,9,0,2,0,7,4,0,30,0,3,34,63
513542202,9,1,0,0,1,8,0,0,1,2,0,0,0,2,3,0,0,0,0,180,6,0,0,6,174,0,0,10,46,0,0,0,27,91,0,0,0,0,107,73
513542203,16,7,0,1,6,9,0,0,0,3,0,0,0,0,2,0,2,0,2,126,46,0,2,44,80,0,0,0,18,0,0,0,0,46,0,5,0,11,78,48
513542204,4,2,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,23,17,0,0,17,6,0,0,0,0,0,0,0,4,2,0,0,0,0,13,10
513542211,18,8,0,5,3,10,0,0,2,5,0,1,0,0,0,1,0,0,1,89,58,0,37,21,31,0,0,17,7,0,1,0,0,0,1,0,0,5,62,27
513542212,4,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,1,0,1,14,0,0,0,0,14,0,0,0,2,0,0,0,9,0,0,1,0,2,5,9
513542213,18,2,0,2,0,16,0,0,2,8,0,0,1,2,0,0,2,0,1,231,29,0,29,0,202,0,0,15,57,0,0,1,53,0,0,73,0,3,86,145
513542214,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,9,2,0,0,0,0,0,0,0,0,0,7,4
513542221,4,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2,11,0,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,3,8,3
513542222,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,5,0,5,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,8,5
513542223,18,8,0,3,5,10,0,0,0,4,0,1,0,0,2,0,2,0,1,147,52,0,15,37,95,0,0,0,35,0,6,0,0,3,0,49,0,2,59,88
513542224,6,4,0,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,29,25,0,19,6,4,0,0,0,0,0,0,0,3,1,0,0,0,0,9,8
513542231,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,0,0,80,0,0,0,0,37,43
513542233,10,3,0,3,0,7,0,0,0,2,0,1,0,0,1,1,1,0,1,29,15,0,15,0,14,0,0,0,3,0,2,0,0,1,1,6,0,1,16,13
513542234,5,1,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0,1,33,20,0,20,0,13,0,0,0,0,2,0,0,0,10,1,0,0,0,31,2
513542274,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,97,0,0,0,0,97,0,0,0,0,0,0,0,0,97,0,0,0,0,41,56
513542283,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0
513542284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,5,5
513542292,16,8,0,5,3,8,0,0,0,1,0,2,0,0,1,0,0,1,3,48,27,0,14,13,21,0,0,0,2,0,2,0,0,1,0,0,7,9,25,23
513542293,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
513542294,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513542301,32,9,0,7,2,23,0,0,0,8,0,1,2,4,4,0,1,0,3,182,68,0,52,16,114,0,0,0,59,0,1,8,21,11,0,9,0,5,93,89
513542302,14,3,0,1,2,11,0,0,0,3,0,2,0,1,0,0,1,0,4,82,25,0,6,19,57,0,0,0,5,0,4,0,20,0,0,12,0,16,36,46
513542303,27,7,0,4,3,20,0,0,1,7,0,5,0,1,2,1,2,0,1,197,91,0,9,82,106,0,0,1,72,0,9,0,2,2,1,16,0,3,126,71
513542304,39,9,0,3,6,30,0,1,3,13,0,0,1,2,2,0,5,0,3,357,41,0,13,28,316,0,2,96,117,0,0,3,26,34,0,25,0,13,180,177
513542311,11,4,0,2,2,7,0,0,1,0,0,1,0,2,0,0,1,0,2,161,12,0,6,6,149,0,0,31,0,0,1,0,14,0,0,79,0,24,59,102
513542312,30,7,0,2,5,23,0,0,2,7,0,1,0,3,5,0,4,0,1,241,28,0,2,26,213,0,0,49,84,0,1,0,16,27,0,34,0,2,118,123
513542313,30,9,0,5,4,21,0,0,0,7,0,3,1,2,1,2,2,0,3,86,36,0,14,22,50,0,0,0,18,0,7,3,6,3,2,6,0,5,46,40
513542314,70,4,0,3,1,66,0,1,1,16,1,5,8,12,5,3,8,0,6,334,9,0,6,3,325,0,1,11,66,19,11,20,86,11,15,70,0,15,159,175
513542321,77,12,0,3,9,65,0,0,0,22,2,9,0,6,9,4,9,0,4,409,68,0,6,62,341,0,0,0,113,33,22,0,40,17,21,46,0,49,212,197
513542322,39,4,0,2,2,35,0,0,2,5,0,4,1,3,6,2,12,0,0,231,28,0,19,9,203,0,0,54,10,0,7,1,13,12,5,101,0,0,133,90
513542323,60,8,0,4,4,52,0,1,1,19,2,2,2,6,10,1,5,1,2,399,24,0,8,16,375,0,4,49,109,41,3,11,12,36,9,84,6,11,174,225
513542324,20,4,0,2,2,16,0,0,0,4,1,4,0,2,1,0,2,0,2,149,62,0,8,54,87,0,0,0,18,2,34,0,3,1,0,8,0,21,105,44
513542331,36,6,0,3,3,30,0,0,0,6,0,1,5,2,5,1,6,1,3,163,35,0,17,18,128,0,0,0,18,0,3,14,4,10,4,64,7,4,73,90
513542332,7,5,0,3,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,25,22,0,4,18,3,0,0,0,2,0,0,0,1,0,0,0,0,0,19,6
513542333,11,2,0,2,0,9,0,0,0,3,0,1,1,0,0,0,3,0,1,58,4,0,4,0,54,0,0,0,32,0,2,1,0,0,0,18,0,1,17,35
513542334,6,2,0,1,1,4,0,0,0,1,0,0,1,0,1,1,0,0,0,31,8,0,3,5,23,0,0,0,3,0,0,1,0,1,18,0,0,0,10,21
513542341,10,4,0,1,3,6,0,0,0,0,0,1,0,0,1,0,2,0,2,117,45,0,37,8,72,0,0,0,0,0,2,0,0,1,0,38,0,31,69,26
513542342,4,3,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18,17,0,13,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,8
513542343,7,4,0,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,53,10,0,3,7,43,0,0,0,0,0,0,0,0,0,0,42,0,1,8,30
513542344,9,4,0,1,3,5,0,0,0,3,0,1,0,0,0,0,0,0,1,41,14,0,2,12,27,0,0,0,24,0,2,0,0,0,0,0,0,1,19,22
